ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20151019,3386.7003,3401.6272,3423.4021,3355.5661,3391.3516,-4.6513,-0.1372,378112183.0,453303626.902
000001.SH,20151020,3425.3303,3377.5467,3425.5155,3357.8608,3386.7003,38.63,1.1406,318973758.0,383582515.358
000001.SH,20151021,3320.6761,3428.5608,3447.2577,3265.4359,3425.3303,-104.6542,-3.0553,458455428.0,518509230.404
000001.SH,20151022,3368.7388,3292.2908,3373.776,3282.993,3320.6761,48.0627,1.4474,323739341.0,375452024.664
000001.SH,20151023,3412.4338,3377.5483,3422.0223,3360.2179,3368.7388,43.695,1.2971,347372854.0,425263086.325
000001.SH,20151026,3429.5809,3448.6487,3457.517,3402.0,3412.4338,17.1471,0.5025,365560853.0,453942506.416
000001.SH,20151027,3434.336,3409.1366,3441.5651,3332.6157,3429.5809,4.7551,0.1386,328172768.0,408887226.414
000001.SH,20151028,3375.1961,3417.0106,3439.7582,3367.2311,3434.336,-59.1399,-1.722,293523284.0,361656185.764
000001.SH,20151029,3387.3154,3387.7743,3411.7144,3362.5094,3375.1961,12.1193,0.3591,235676026.0,294508414.23
000001.SH,20151030,3382.5612,3380.2838,3417.2013,3346.5907,3387.3154,-4.7542,-0.1404,243595118.0,307266773.445
000001.SH,20151102,3325.0846,3337.5782,3391.0641,3322.3117,3382.5612,-57.4766,-1.6992,230951129.0,286019328.065
000001.SH,20151103,3316.6954,3330.3163,3346.2749,3302.1835,3325.0846,-8.3892,-0.2523,192897428.0,244360566.383
000001.SH,20151104,3459.6396,3325.6187,3459.6459,3325.6187,3316.6954,142.9442,4.3098,339078730.0,426104385.846
000001.SH,20151105,3522.8185,3459.2151,3585.6571,3455.5251,3459.6396,63.1789,1.8262,553254947.0,678674611.498
000001.SH,20151106,3590.0324,3514.4356,3596.3821,3508.827,3522.8185,67.2139,1.908,429167033.0,543282200.893
000001.SH,20151109,3646.8811,3588.4983,3673.7595,3588.4983,3590.0324,56.8487,1.5835,503016682.0,636184062.179
000001.SH,20151110,3640.4853,3617.396,3669.5325,3607.8909,3646.8811,-6.3958,-0.1754,429746576.0,560055120.132
000001.SH,20151111,3650.2494,3635.0036,3654.8773,3605.6209,3640.4853,9.7641,0.2682,360972651.0,467822205.458
000001.SH,20151112,3632.9016,3656.8171,3659.3146,3603.2284,3650.2494,-17.3478,-0.4752,361717600.0,482832626.445
000001.SH,20151113,3580.8388,3600.7639,3632.5562,3564.8093,3632.9016,-52.0628,-1.4331,345870933.0,468668655.554
000001.SH,20151116,3606.9574,3522.4608,3607.6117,3519.4211,3580.8388,26.1186,0.7294,276187057.0,369421833.778
000001.SH,20151117,3604.7951,3629.9765,3678.2725,3598.0682,3606.9574,-2.1623,-0.0599,383575468.0,521520359.621
000001.SH,20151118,3568.4676,3605.0606,3617.0688,3558.6968,3604.7951,-36.3275,-1.0078,297580734.0,392338754.802
000001.SH,20151119,3617.062,3573.776,3618.213,3561.044,3568.468,48.594,1.3618,247915576.0,328442613.169
000001.SH,20151120,3630.4995,3620.7909,3640.5292,3607.9152,3617.062,13.4375,0.3715,310801972.0,413910905.746
000001.SH,20151123,3610.3195,3630.8665,3654.7543,3598.8708,3630.4995,-20.18,-0.5558,315997474.0,414148234.284
000001.SH,20151124,3616.1125,3602.887,3616.4841,3563.104,3610.3195,5.793,0.1605,248810524.0,327758498.321
000001.SH,20151125,3647.93,3614.0681,3648.3667,3607.5178,3616.1125,31.8175,0.8799,273024857.0,380802940.006
000001.SH,20151126,3635.5521,3659.5742,3668.3764,3629.8648,3647.93,-12.3779,-0.3393,306761582.0,426247412.274
000001.SH,20151127,3436.303,3616.5441,3621.8965,3412.4272,3635.5521,-199.2491,-5.4806,354287525.0,464311247.676
000001.SH,20151130,3445.4048,3433.8551,3470.3708,3327.8115,3436.303,9.1018,0.2649,304197903.0,387503652.774
000001.SH,20151201,3456.3085,3442.4412,3483.4139,3417.545,3445.4048,10.9037,0.3165,252390755.0,330256746.807
000001.SH,20151202,3536.9051,3450.278,3538.8465,3427.6613,3456.3085,80.5966,2.3319,301491480.0,369183037.702
000001.SH,20151203,3584.8237,3525.7274,3591.73,3517.2303,3536.9051,47.9186,1.3548,281111255.0,338859090.634
000001.SH,20151204,3524.992,3558.1489,3568.9701,3510.4119,3584.8237,-59.8317,-1.669,251736411.0,319766835.715
000001.SH,20151207,3536.9272,3529.8063,3543.9454,3506.6248,3524.992,11.9352,0.3386,208302579.0,280561587.976
000001.SH,20151208,3470.0698,3518.6484,3518.6484,3466.7896,3536.9272,-66.8574,-1.8903,224367310.0,297821727.299
000001.SH,20151209,3472.4394,3462.5827,3495.7017,3454.8794,3470.0698,2.3696,0.0683,195698845.0,267854865.116
000001.SH,20151210,3455.4951,3469.8059,3503.6535,3446.273,3472.4394,-16.9443,-0.488,200427517.0,279499705.67
000001.SH,20151211,3434.5813,3441.5973,3455.5484,3410.9238,3455.4951,-20.9138,-0.6052,182908878.0,245076424.379
000001.SH,20151214,3520.6682,3403.5065,3521.7794,3399.2803,3434.5813,86.0869,2.5065,215374620.0,279213529.503
000001.SH,20151215,3510.354,3518.126,3529.961,3496.854,3520.668,-10.314,-0.293,200471341.0,276274949.122
000001.SH,20151216,3516.1867,3522.0908,3538.6893,3506.2909,3510.354,5.8327,0.1662,193482310.0,265288652.705
000001.SH,20151217,3579.999,3533.628,3583.408,3533.628,3516.187,63.812,1.8148,283856476.0,381439613.286
000001.SH,20151218,3578.964,3574.94,3614.698,3568.161,3579.999,-1.035,-0.0289,273707904.0,365385805.992
000001.SH,20151221,3642.472,3568.581,3651.056,3565.751,3578.964,63.508,1.7745,299849280.0,398316970.721
000001.SH,20151222,3651.767,3645.99,3652.635,3616.87,3642.472,9.295,0.2552,261178763.0,360846042.356
000001.SH,20151223,3636.089,3653.282,3684.567,3633.025,3651.767,-15.678,-0.4293,298201801.0,419902925.873
000001.SH,20151224,3612.485,3631.313,3640.221,3572.277,3636.089,-23.604,-0.6492,227785225.0,315421252.147
000001.SH,20151225,3627.914,3614.054,3635.256,3601.738,3612.485,15.429,0.4271,198451111.0,274660042.605
000001.SH,20151228,3533.779,3635.769,3641.588,3533.779,3627.914,-94.135,-2.5947,269983278.0,369042819.409
000001.SH,20151229,3563.736,3528.395,3564.171,3515.52,3533.779,29.957,0.8477,182551923.0,250938907.269
000001.SH,20151230,3572.876,3566.731,3573.684,3538.112,3563.736,9.14,0.2565,187889609.0,267787665.269
000001.SH,20151231,3539.182,3570.467,3580.602,3538.353,3572.876,-33.694,-0.943,176963659.0,254031073.828
000001.SH,20160104,3296.258,3536.589,3538.689,3295.741,3539.182,-242.924,-6.8638,184418423.0,240929155.215
000001.SH,20160105,3287.711,3196.651,3328.139,3189.605,3296.258,-8.547,-0.2593,266882083.0,328417226.081
000001.SH,20160106,3361.84,3291.195,3362.974,3288.933,3287.711,74.129,2.2547,238886670.0,285243223.391
000001.SH,20160107,3125.002,3309.657,3309.657,3115.885,3361.84,-236.838,-7.0449,70569123.0,79981988.654
000001.SH,20160108,3186.412,3194.625,3235.451,3056.878,3125.002,61.41,1.9651,286440822.0,324167135.447
000001.SH,20160111,3016.704,3131.853,3166.215,3016.697,3186.412,-169.708,-5.326,271643691.0,286379628.143
000001.SH,20160112,3022.861,3026.159,3047.664,2978.463,3016.704,6.157,0.2041,207659622.0,224135432.095
000001.SH,20160113,2949.597,3041.107,3059.015,2949.29,3022.861,-73.264,-2.4237,194282106.0,208376044.623
000001.SH,20160114,3007.649,2874.049,3012.293,2867.553,2949.597,58.052,1.9681,212905644.0,218013656.655
000001.SH,20160115,2900.9698,2988.0483,3001.7081,2883.8679,3007.649,-106.6792,-3.5469,198721697.0,206603969.247
000001.SH,20160118,2913.8367,2847.5389,2945.4496,2844.7042,2900.9698,12.8669,0.4435,164699694.0,173619962.653
000001.SH,20160119,3007.7393,2914.4078,3012.0684,2906.4038,2913.8367,93.9026,3.2226,205279703.0,222674800.351
000001.SH,20160120,2976.694,2993.014,3016.283,2951.922,3007.739,-31.045,-1.0322,216505474.0,234562924.579
000001.SH,20160121,2880.482,2934.391,2998.79,2880.085,2976.694,-96.212,-3.2322,191675668.0,203634572.945
000001.SH,20160122,2916.562,2911.112,2931.359,2851.733,2880.482,36.08,1.2526,159810734.0,170062245.38
000001.SH,20160125,2938.515,2934.078,2955.783,2911.829,2916.562,21.953,0.7527,153039057.0,164023396.461
000001.SH,20160126,2749.785,2907.718,2911.991,2743.839,2938.515,-188.73,-6.4226,210836054.0,212608150.65
000001.SH,20160127,2735.558,2756.082,2768.772,2638.302,2749.785,-14.227,-0.5174,215722046.0,207426675.004
000001.SH,20160128,2655.661,2711.158,2740.536,2647.493,2735.558,-79.897,-2.9207,171120280.0,167357413.39
000001.SH,20160129,2737.6,2652.854,2755.367,2649.791,2655.661,81.939,3.0854,186673106.0,180006812.612
000001.SH,20160201,2688.854,2730.984,2735.255,2655.623,2737.6,-48.746,-1.7806,156383744.0,152830741.554
000001.SH,20160202,2749.57,2687.982,2755.159,2687.982,2688.854,60.716,2.2581,158078211.0,158936802.659
000001.SH,20160203,2739.247,2719.574,2746.072,2696.884,2749.57,-10.323,-0.3754,148397217.0,146627121.739
000001.SH,20160204,2781.023,2751.432,2793.298,2751.314,2739.247,41.776,1.5251,170382018.0,175347388.383
000001.SH,20160205,2763.492,2783.076,2790.061,2762.16,2781.023,-17.531,-0.6304,141186284.0,145553630.916
000001.SH,20160215,2746.196,2684.961,2760.359,2682.09,2763.492,-17.296,-0.6259,129263932.0,129321056.01
000001.SH,20160216,2836.571,2758.579,2840.622,2758.579,2746.196,90.375,3.2909,195961614.0,198969133.397
000001.SH,20160217,2867.338,2829.764,2868.701,2824.356,2836.571,30.767,1.0847,216909925.0,225964250.083
000001.SH,20160218,2862.893,2881.777,2893.215,2857.699,2867.338,-4.445,-0.155,219203873.0,230775052.843
000001.SH,20160219,2860.021,2854.904,2872.724,2840.488,2862.893,-2.872,-0.1003,163391413.0,178424845.383
000001.SH,20160222,2927.175,2888.598,2933.964,2880.347,2860.021,67.154,2.348,232176042.0,238682816.535
000001.SH,20160223,2903.331,2925.708,2928.048,2872.282,2927.175,-23.844,-0.8146,199740663.0,211548952.172
000001.SH,20160224,2928.896,2889.885,2929.871,2872.274,2903.331,25.565,0.8805,213410384.0,227851643.59
000001.SH,20160225,2741.245,2922.237,2922.237,2729.851,2928.896,-187.651,-6.4069,270284416.0,271767143.332
000001.SH,20160226,2767.21,2760.058,2784.753,2715.874,2741.245,25.965,0.9472,191110472.0,190068987.76
000001.SH,20160229,2687.979,2754.814,2755.89,2638.963,2767.21,-79.231,-2.8632,207410709.0,194640196.395
000001.SH,20160301,2733.17,2688.38,2747.562,2668.757,2687.979,45.191,1.6812,187207443.0,182185538.136
000001.SH,20160302,2849.681,2733.767,2852.7,2732.539,2733.17,116.511,4.2629,270961783.0,259318766.547
000001.SH,20160303,2859.758,2847.331,2878.445,2840.874,2849.681,10.077,0.3536,287478210.0,279971936.075
000001.SH,20160304,2874.147,2848.538,2880.372,2808.849,2859.758,14.389,0.5032,312495169.0,294982112.798
000001.SH,20160307,2897.34,2886.64,2911.839,2871.346,2874.147,23.193,0.807,217466836.0,208559323.364
000001.SH,20160308,2901.387,2895.666,2902.621,2802.563,2897.34,4.047,0.1397,233482661.0,220513953.726
000001.SH,20160309,2862.556,2839.411,2863.015,2811.718,2901.387,-38.831,-1.3384,183355383.0,177072557.883
000001.SH,20160310,2804.726,2847.567,2863.176,2803.476,2862.556,-57.83,-2.0202,138979461.0,141812410.338
000001.SH,20160311,2810.307,2781.6,2815.607,2772.551,2804.726,5.581,0.199,127247554.0,128450313.771
000001.SH,20160314,2859.499,2830.084,2889.816,2823.028,2810.307,49.192,1.7504,194816030.0,202793146.786
000001.SH,20160315,2864.368,2853.978,2865.787,2819.795,2859.499,4.869,0.1703,163386667.0,170219522.403
000001.SH,20160316,2870.43,2858.709,2881.529,2854.192,2864.368,6.062,0.2116,186492535.0,190193858.282
000001.SH,20160317,2904.832,2875.411,2921.0,2857.191,2870.43,34.402,1.1985,200290213.0,213843633.13
000001.SH,20160318,2955.15,2915.518,2971.551,2908.742,2904.832,50.318,1.7322,313332735.0,328241161.496
000001.SH,20160321,3018.802,2978.455,3028.322,2973.758,2955.15,63.652,2.1539,352400438.0,380823080.412
000001.SH,20160322,2999.363,3001.63,3019.101,2988.426,3018.802,-19.439,-0.6439,270377322.0,311025315.982
000001.SH,20160323,3009.96,2991.169,3012.56,2980.855,2999.363,10.597,0.3533,216977462.0,256328163.094
000001.SH,20160324,2960.97,2986.801,2998.154,2960.537,3009.96,-48.99,-1.6276,237006403.0,274795125.597
000001.SH,20160325,2979.434,2956.2,2981.408,2952.106,2960.97,18.464,0.6236,175074344.0,200818437.456
000001.SH,20160328,2957.82,2988.01,3008.168,2948.526,2979.434,-21.614,-0.7254,202021241.0,232323731.401
000001.SH,20160329,2919.832,2956.705,2962.203,2905.251,2957.82,-37.988,-1.2843,182965345.0,201625833.179
000001.SH,20160330,3000.645,2941.218,3001.106,2941.218,2919.832,80.813,2.7677,210371451.0,234410621.024
000001.SH,20160331,3003.915,3009.367,3023.409,2992.916,3000.645,3.27,0.109,220413445.0,252219758.272
000001.SH,20160401,3009.53,2997.088,3009.673,2956.247,3003.915,5.615,0.1869,206545866.0,217520534.02
000001.SH,20160405,3053.065,3000.938,3057.33,2993.148,3009.53,43.535,1.4466,256730344.0,276654687.085
000001.SH,20160406,3050.592,3039.745,3059.794,3029.005,3053.065,-2.473,-0.081,232262051.0,254914554.28
000001.SH,20160407,3008.42,3058.339,3062.358,3007.06,3050.592,-42.172,-1.3824,220919506.0,243961813.691
000001.SH,20160408,2984.958,2988.2,2996.171,2960.46,3008.42,-23.462,-0.7799,187904633.0,207337095.111
000001.SH,20160411,3033.957,3006.909,3048.977,3006.909,2984.958,48.999,1.6415,220018324.0,252328393.482
000001.SH,20160412,3023.646,3031.301,3036.825,3001.315,3033.957,-10.311,-0.3399,182718668.0,207079807.862
000001.SH,20160413,3066.638,3041.358,3097.165,3041.358,3023.646,42.992,1.4219,310003246.0,331420683.224
000001.SH,20160414,3082.362,3080.09,3086.698,3056.989,3066.638,15.724,0.5127,208237830.0,235056056.274
000001.SH,20160415,3078.117,3085.026,3089.951,3066.872,3082.362,-4.245,-0.1377,189613051.0,224141313.373
000001.SH,20160418,3033.66,3058.463,3058.463,3022.97,3078.117,-44.457,-1.4443,183304512.0,208613086.291
000001.SH,20160419,3042.823,3047.133,3054.503,3024.895,3033.66,9.163,0.302,156533200.0,180948014.276
000001.SH,20160420,2972.584,3050.381,3055.689,2905.049,3042.823,-70.239,-2.3083,283144219.0,311154870.354
000001.SH,20160421,2952.891,2954.37,2990.673,2943.464,2972.584,-19.693,-0.6625,189406849.0,206477126.88
000001.SH,20160422,2959.24,2933.035,2960.209,2926.776,2952.891,6.349,0.215,137211668.0,148800430.845
000001.SH,20160425,2946.67,2949.973,2954.092,2917.02,2959.24,-12.57,-0.4248,125856243.0,140638756.29
000001.SH,20160426,2964.7,2944.716,2965.429,2933.971,2946.67,18.03,0.6119,117711604.0,134292458.713
000001.SH,20160427,2953.671,2967.19,2976.022,2949.432,2964.7,-11.029,-0.372,130867640.0,150286301.521
000001.SH,20160428,2945.589,2955.742,2959.512,2916.374,2953.671,-8.082,-0.2736,138663274.0,154614698.978
000001.SH,20160429,2938.324,2935.376,2950.576,2930.357,2945.589,-7.265,-0.2466,109310628.0,128502732.169
000001.SH,20160503,2992.643,2940.392,2993.535,2929.815,2938.324,54.319,1.8486,168703643.0,195816604.813
000001.SH,20160504,2991.272,2983.027,3004.418,2978.33,2992.643,-1.371,-0.0458,165407106.0,189046374.911
000001.SH,20160505,2997.842,2987.022,2999.118,2977.2,2991.272,6.57,0.2196,144831383.0,163113776.353
000001.SH,20160506,2913.248,2998.402,3003.59,2913.036,2997.842,-84.594,-2.8218,206796498.0,234077433.966
000001.SH,20160509,2832.113,2896.162,2896.162,2821.826,2913.248,-81.135,-2.785,180378330.0,188705685.662
000001.SH,20160510,2832.591,2822.327,2845.238,2820.164,2832.113,0.478,0.0169,120829310.0,128535266.1
000001.SH,20160511,2837.037,2843.545,2857.254,2818.699,2832.591,4.446,0.157,135795466.0,146022521.906
000001.SH,20160512,2835.862,2812.108,2839.276,2781.236,2837.037,-1.175,-0.0414,136337655.0,140838630.936
000001.SH,20160513,2827.109,2828.462,2850.093,2814.115,2835.862,-8.753,-0.3087,114319710.0,123692646.942
000001.SH,20160516,2850.862,2816.775,2851.229,2804.991,2827.109,23.753,0.8402,114653592.0,126844299.054
000001.SH,20160517,2843.684,2850.926,2860.321,2832.459,2850.862,-7.178,-0.2518,123369064.0,140000997.865
000001.SH,20160518,2807.514,2828.178,2828.255,2781.417,2843.684,-36.17,-1.2719,140487826.0,149396820.878
000001.SH,20160519,2806.906,2802.315,2829.402,2801.548,2807.514,-0.608,-0.0217,111595071.0,124151052.18
000001.SH,20160520,2825.483,2792.888,2825.952,2785.08,2806.906,18.577,0.6618,108700899.0,123794592.281
000001.SH,20160523,2843.645,2826.312,2848.071,2826.256,2825.483,18.162,0.6428,120470455.0,139950365.055
000001.SH,20160524,2821.666,2839.682,2839.695,2807.188,2843.645,-21.979,-0.7729,111452445.0,121096058.813
000001.SH,20160525,2815.0863,2835.0293,2843.165,2807.7488,2821.666,-6.5797,-0.2332,103527265.0,117767628.7
000001.SH,20160526,2822.443,2813.543,2827.092,2780.763,2815.086,7.357,0.2613,114766797.0,127105183.33
000001.SH,20160527,2821.046,2817.968,2832.799,2809.799,2822.443,-1.397,-0.0495,109845823.0,123858864.609
000001.SH,20160530,2822.451,2814.651,2830.97,2794.661,2821.046,1.405,0.0498,106319589.0,115587479.346
000001.SH,20160531,2916.616,2822.593,2917.135,2822.593,2822.451,94.165,3.3363,215260341.0,236528504.779
000001.SH,20160601,2913.508,2917.154,2929.076,2909.512,2916.616,-3.108,-0.1066,188386421.0,219868045.396
000001.SH,20160602,2925.229,2911.219,2925.67,2906.524,2913.508,11.721,0.4023,159716916.0,185084899.734
000001.SH,20160603,2938.682,2929.788,2945.519,2915.185,2925.229,13.453,0.4599,172021023.0,211302476.506
000001.SH,20160606,2934.098,2940.994,2945.942,2922.283,2938.682,-4.584,-0.156,141993742.0,172426791.396
000001.SH,20160607,2936.045,2936.282,2938.444,2923.502,2934.098,1.947,0.0664,132987867.0,163605603.318
000001.SH,20160608,2927.159,2932.376,2937.986,2908.367,2936.045,-8.886,-0.3027,143046071.0,177377309.482
000001.SH,20160613,2833.071,2897.273,2911.158,2832.507,2927.159,-94.088,-3.2143,169255434.0,198547765.495
000001.SH,20160614,2842.189,2824.229,2843.456,2822.061,2833.071,9.118,0.3218,119755274.0,138531751.701
000001.SH,20160615,2887.21,2814.693,2894.264,2811.781,2842.189,45.021,1.584,166671069.0,197199330.848
000001.SH,20160616,2872.817,2878.402,2887.743,2865.388,2887.21,-14.393,-0.4985,173882767.0,201957154.966
000001.SH,20160617,2885.105,2873.009,2900.299,2872.185,2872.817,12.288,0.4277,171472517.0,195432492.227
000001.SH,20160620,2888.809,2887.636,2891.658,2864.02,2885.105,3.704,0.1284,136571051.0,163734439.57
000001.SH,20160621,2878.558,2898.384,2919.302,2869.176,2888.809,-10.251,-0.3549,164359089.0,198201921.486
000001.SH,20160622,2905.55,2872.734,2905.978,2869.513,2878.558,26.992,0.9377,130590424.0,156339384.142
000001.SH,20160623,2891.96,2902.398,2904.112,2878.661,2905.55,-13.59,-0.4677,136137375.0,163680266.691
000001.SH,20160624,2854.286,2883.759,2899.569,2807.598,2891.96,-37.674,-1.3027,190842609.0,214913449.682
000001.SH,20160627,2895.703,2840.559,2895.731,2840.277,2854.286,41.417,1.451,156697472.0,189854731.207
000001.SH,20160628,2912.557,2885.011,2913.582,2878.824,2895.703,16.854,0.582,173871047.0,211079306.343
000001.SH,20160629,2931.592,2918.534,2933.997,2915.062,2912.557,19.035,0.6535,193215586.0,223406351.275
000001.SH,20160630,2929.606,2931.481,2938.137,2922.312,2931.592,-1.986,-0.0677,154464930.0,187459798.1
000001.SH,20160701,2932.476,2931.802,2944.989,2925.81,2929.606,2.87,0.098,141246227.0,173006184.794
000001.SH,20160704,2988.604,2924.293,2992.498,2922.52,2932.476,56.128,1.914,222017132.0,253150365.202
000001.SH,20160705,3006.392,2991.752,3010.275,2990.642,2988.604,17.788,0.5952,235204450.0,270418011.629
000001.SH,20160706,3017.292,2998.521,3017.652,2984.828,3006.392,10.9,0.3626,212370920.0,246497840.951
000001.SH,20160707,3016.847,3009.353,3024.109,2994.643,3017.292,-0.445,-0.0147,222681667.0,270197134.238
000001.SH,20160708,2988.094,3000.326,3001.551,2983.881,3016.847,-28.753,-0.9531,168986859.0,209672668.129
000001.SH,20160711,2994.917,2993.749,3022.944,2990.907,2988.094,6.823,0.2283,224338224.0,271916499.904
000001.SH,20160712,3049.381,2992.52,3049.681,2984.421,2994.917,54.464,1.8185,259486295.0,288656744.057
000001.SH,20160713,3060.689,3049.513,3069.047,3048.199,3049.381,11.308,0.3708,253659384.0,279350871.891
000001.SH,20160714,3054.018,3054.975,3057.046,3036.523,3060.689,-6.671,-0.218,180194804.0,208939031.31
000001.SH,20160715,3054.296,3056.682,3062.683,3044.538,3054.018,0.278,0.0091,172866398.0,202840549.58
000001.SH,20160718,3043.564,3047.637,3058.321,3031.639,3054.296,-10.732,-0.3514,177496562.0,206667709.265
000001.SH,20160719,3036.598,3040.226,3043.6,3014.289,3043.564,-6.966,-0.2289,155361466.0,187206723.214
000001.SH,20160720,3027.9,3034.714,3042.997,3022.631,3036.598,-8.698,-0.2864,138242815.0,171472917.221
000001.SH,20160721,3039.009,3027.604,3053.334,3027.368,3027.9,11.109,0.3669,163767370.0,200278455.546
